restaurant_id,date,repas,categorie,plat,nutriscore,regime,impact_carbone,style_culinaire,calories_estimees
1635,31/03/2026,midi,Boissons fraiches,Eau plate,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,31/03/2026,midi,Boissons fraiches,Eau gazeuse,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,01/04/2026,midi,Grillades,Pavé de saumon,C,Carné,Bas,Cuisine Traditionnelle,450
1635,01/04/2026,midi,Grillades,Panini americano,C,Végétalien/Base Végétale,Bas,Street Food,250
1635,01/04/2026,midi,Grillades,Nuggets,D,Carné,Bas,Street Food,700
1635,01/04/2026,midi,Grillades,Frites,D,Végétalien/Base Végétale,Bas,Street Food,700
1635,01/04/2026,midi,Grillades,Stick mozzarella,C,Végétarien,Bas,Cuisine Traditionnelle,250
1635,01/04/2026,midi,Clubs   sandwiches,Selon fabrications du jour,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,01/04/2026,midi,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1635,01/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1635,01/04/2026,midi,Boissons fraiches,Eau plate,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,01/04/2026,midi,Boissons fraiches,Eau gazeuse,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,02/04/2026,midi,Grillades,Pavé de saumon,C,Carné,Bas,Cuisine Traditionnelle,450
1635,02/04/2026,midi,Grillades,Panini americano,C,Végétalien/Base Végétale,Bas,Street Food,250
1635,02/04/2026,midi,Grillades,Nuggets,D,Carné,Bas,Street Food,700
1635,02/04/2026,midi,Grillades,Frites,D,Végétalien/Base Végétale,Bas,Street Food,700
1635,02/04/2026,midi,Grillades,Stick mozzarella,C,Végétarien,Bas,Cuisine Traditionnelle,250
1635,02/04/2026,midi,Clubs   sandwiches,Selon fabrications du jour,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,02/04/2026,midi,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1635,02/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1635,02/04/2026,midi,Boissons fraiches,Eau plate,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,02/04/2026,midi,Boissons fraiches,Eau gazeuse,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,03/04/2026,midi,Grillades,Pavé de saumon,C,Carné,Bas,Cuisine Traditionnelle,450
1635,03/04/2026,midi,Grillades,Panini americano,C,Végétalien/Base Végétale,Bas,Street Food,250
1635,03/04/2026,midi,Grillades,Nuggets,D,Carné,Bas,Street Food,700
1635,03/04/2026,midi,Grillades,Frites,D,Végétalien/Base Végétale,Bas,Street Food,700
1635,03/04/2026,midi,Grillades,Stick mozzarella,C,Végétarien,Bas,Cuisine Traditionnelle,250
1635,03/04/2026,midi,Clubs   sandwiches,Selon fabrications du jour,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,03/04/2026,midi,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1635,03/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1635,03/04/2026,midi,Boissons fraiches,Eau plate,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,03/04/2026,midi,Boissons fraiches,Eau gazeuse,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,06/04/2026,midi,Grillades,Pavé de saumon,C,Carné,Bas,Cuisine Traditionnelle,450
1635,06/04/2026,midi,Grillades,Panini americano,C,Végétalien/Base Végétale,Bas,Street Food,250
1635,06/04/2026,midi,Grillades,Nuggets,D,Carné,Bas,Street Food,700
1635,06/04/2026,midi,Grillades,Frites,D,Végétalien/Base Végétale,Bas,Street Food,700
1635,06/04/2026,midi,Grillades,Stick mozzarella,C,Végétarien,Bas,Cuisine Traditionnelle,250
1635,06/04/2026,midi,Clubs   sandwiches,Selon fabrications du jour,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,06/04/2026,midi,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1635,06/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1635,06/04/2026,midi,Boissons fraiches,Eau plate,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,06/04/2026,midi,Boissons fraiches,Eau gazeuse,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,07/04/2026,midi,Grillades,Pavé de saumon,C,Carné,Bas,Cuisine Traditionnelle,450
1635,07/04/2026,midi,Grillades,Panini americano,C,Végétalien/Base Végétale,Bas,Street Food,250
1635,07/04/2026,midi,Grillades,Nuggets,D,Carné,Bas,Street Food,700
1635,07/04/2026,midi,Grillades,Frites,D,Végétalien/Base Végétale,Bas,Street Food,700
1635,07/04/2026,midi,Grillades,Stick mozzarella,C,Végétarien,Bas,Cuisine Traditionnelle,250
1635,07/04/2026,midi,Clubs   sandwiches,Selon fabrications du jour,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,07/04/2026,midi,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1635,07/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1635,07/04/2026,midi,Boissons fraiches,Eau plate,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,07/04/2026,midi,Boissons fraiches,Eau gazeuse,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,08/04/2026,midi,Grillades,Pavé de saumon,C,Carné,Bas,Cuisine Traditionnelle,450
1635,08/04/2026,midi,Grillades,Panini americano,C,Végétalien/Base Végétale,Bas,Street Food,250
1635,08/04/2026,midi,Grillades,Nuggets,D,Carné,Bas,Street Food,700
1635,08/04/2026,midi,Grillades,Frites,D,Végétalien/Base Végétale,Bas,Street Food,700
1635,08/04/2026,midi,Grillades,Stick mozzarella,C,Végétarien,Bas,Cuisine Traditionnelle,250
1635,08/04/2026,midi,Clubs   sandwiches,Selon fabrications du jour,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,08/04/2026,midi,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1635,08/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1635,08/04/2026,midi,Boissons fraiches,Eau plate,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1635,08/04/2026,midi,Boissons fraiches,Eau gazeuse,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1095,27/03/2026,midi,Les plats,Ou veggie sauté mines,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
1095,27/03/2026,midi,Les plats,Et pâtes,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
1095,27/03/2026,midi,Legumes,Gratin de choux-fleurs,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1095,27/03/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1095,27/03/2026,midi,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1095,27/03/2026,midi,Desserts,Pâtisseries,D,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1095,27/03/2026,soir,Plats,Rôti de dindonneau ou omelette espagnole,B,Végétarien,Bas,Cuisine Traditionnelle,250
1095,27/03/2026,soir,Plats,Ou veggie riz cantonais,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
1095,27/03/2026,soir,Plats,Et pâtes,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
1095,27/03/2026,soir,Legumes,Choux-fleurs persillés,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1095,27/03/2026,soir,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1095,27/03/2026,soir,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1095,27/03/2026,soir,Desserts,Pâtisseries,D,Végétalien/Base Végétale,Bas,Plats Sucrés,300
650,27/03/2026,midi,Cuisine du monde,Cuisse de canette à l'orange,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,27/03/2026,midi,Cuisine du monde,Polenta au parmesan,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,27/03/2026,midi,Pizza,Margarita,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,27/03/2026,midi,Pizza,Basquaise,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,27/03/2026,midi,Pâtes,Penne rigate,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,27/03/2026,midi,Pâtes,Sauce volaille à l'oseille,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,30/03/2026,midi,Cuisine du monde,Cuisse de canette à l'orange,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,30/03/2026,midi,Cuisine du monde,Polenta au parmesan,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,30/03/2026,midi,Pizza,Margarita,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,30/03/2026,midi,Pizza,Basquaise,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,30/03/2026,midi,Pâtes,Penne rigate,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,30/03/2026,midi,Pâtes,Sauce volaille à l'oseille,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,31/03/2026,midi,Cuisine du monde,Cuisse de canette à l'orange,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,31/03/2026,midi,Cuisine du monde,Polenta au parmesan,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,31/03/2026,midi,Pizza,Margarita,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,31/03/2026,midi,Pizza,Basquaise,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,31/03/2026,midi,Pâtes,Penne rigate,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,31/03/2026,midi,Pâtes,Sauce volaille à l'oseille,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,01/04/2026,midi,Cuisine du monde,Cuisse de canette à l'orange,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,01/04/2026,midi,Cuisine du monde,Polenta au parmesan,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,01/04/2026,midi,Pizza,Margarita,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,01/04/2026,midi,Pizza,Basquaise,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,01/04/2026,midi,Pâtes,Penne rigate,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,01/04/2026,midi,Pâtes,Sauce volaille à l'oseille,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,02/04/2026,midi,Cuisine du monde,Cuisse de canette à l'orange,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,02/04/2026,midi,Cuisine du monde,Polenta au parmesan,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,02/04/2026,midi,Pizza,Margarita,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,02/04/2026,midi,Pizza,Basquaise,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,02/04/2026,midi,Pâtes,Penne rigate,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
650,02/04/2026,midi,Pâtes,Sauce volaille à l'oseille,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
683,27/03/2026,midi,Service self,Entrées froides variées,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
683,27/03/2026,midi,Service self,Bon appétit à toutes et tous,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1096,27/03/2026,midi,Les plats,Ou veggie sauté mines,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
1096,27/03/2026,midi,Les plats,Et pâtes,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
1096,27/03/2026,midi,Legumes,Gratin de choux-fleurs,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1096,27/03/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1096,27/03/2026,midi,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1096,27/03/2026,midi,Desserts,Pâtisseries,D,Végétalien/Base Végétale,Bas,Plats Sucrés,300
669,27/03/2026,midi,Plat cuisiné à emporter,Couscous vg,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
669,31/03/2026,midi,Plat cuisiné à emporter,Escalope viennoise,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
669,31/03/2026,midi,Plat cuisiné à emporter,Courgettes,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
671,28/03/2026,midi,Bu midi 11h30 14h30,Plat du jour,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,27/03/2026,matin,Viennoiseries,Croissant,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,27/03/2026,matin,Pâtisseries,Brownie,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,27/03/2026,matin,Pâtisseries,Maxi muffin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,27/03/2026,matin,Boissons chaudes,Latte macchiato bio,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,27/03/2026,midi,Menu midi,Poulet tikka,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,27/03/2026,midi,Menu midi,Pasta box,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,27/03/2026,midi,Menu midi,Carbonara,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,27/03/2026,midi,Menu midi,Poulet curry,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,27/03/2026,midi,Menu midi,Chèvre courgettes,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,27/03/2026,midi,Menu midi,Tomate lorraine,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,27/03/2026,midi,Menu midi,Poulet cajun,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,27/03/2026,midi,Menu midi,Bowl poulet teriyaki,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,27/03/2026,midi,Menu midi,Bowl veggie,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,27/03/2026,midi,Menu midi,Sandwiches,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,27/03/2026,midi,Menu midi,Complet jambon,C,Carné,Bas,Cuisine Traditionnelle,250
1040,27/03/2026,midi,Menu midi,Complet thon,C,Carné,Bas,Cuisine Traditionnelle,250
1040,27/03/2026,midi,Menu midi,Wrap poulet,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,27/03/2026,midi,Menu midi,Stick sauce,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,27/03/2026,midi,Menu midi,Petit pain,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,27/03/2026,midi,Menu midi,Entrée classique,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,27/03/2026,midi,Les desserts,Compote,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1040,27/03/2026,midi,Les desserts,Yaourt nature sucré bio,B,Végétarien,Bas,Cuisine Traditionnelle,80
1040,27/03/2026,midi,Les desserts,Yaourt aux fruits,A,Végétarien,Bas,Cuisine Traditionnelle,80
1040,27/03/2026,midi,Les desserts,Compote à boire pomme,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1040,27/03/2026,midi,Boissons chaudes,Latte macchiato bio,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,30/03/2026,matin,Viennoiseries,Croissant,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,30/03/2026,matin,Pâtisseries,Brownie,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,30/03/2026,matin,Pâtisseries,Maxi muffin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,30/03/2026,matin,Boissons chaudes,Latte macchiato bio,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,30/03/2026,midi,Menu midi,Poulet tikka,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,30/03/2026,midi,Menu midi,Pasta box,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,30/03/2026,midi,Menu midi,Carbonara,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,30/03/2026,midi,Menu midi,Poulet curry,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,30/03/2026,midi,Menu midi,Chèvre courgettes,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,30/03/2026,midi,Menu midi,Tomate lorraine,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,30/03/2026,midi,Menu midi,Poulet cajun,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,30/03/2026,midi,Menu midi,Bowl poulet teriyaki,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,30/03/2026,midi,Menu midi,Bowl veggie,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,30/03/2026,midi,Menu midi,Sandwiches,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,30/03/2026,midi,Menu midi,Complet jambon,C,Carné,Bas,Cuisine Traditionnelle,250
1040,30/03/2026,midi,Menu midi,Complet thon,C,Carné,Bas,Cuisine Traditionnelle,250
1040,30/03/2026,midi,Menu midi,Wrap poulet,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,30/03/2026,midi,Menu midi,Stick sauce,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,30/03/2026,midi,Menu midi,Petit pain,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,30/03/2026,midi,Menu midi,Entrée classique,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,30/03/2026,midi,Les desserts,Compote,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1040,30/03/2026,midi,Les desserts,Yaourt nature sucré bio,B,Végétarien,Bas,Cuisine Traditionnelle,80
1040,30/03/2026,midi,Les desserts,Yaourt aux fruits,A,Végétarien,Bas,Cuisine Traditionnelle,80
1040,30/03/2026,midi,Les desserts,Compote à boire pomme,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1040,30/03/2026,midi,Boissons chaudes,Latte macchiato bio,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,31/03/2026,matin,Viennoiseries,Croissant,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,31/03/2026,matin,Pâtisseries,Brownie,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,31/03/2026,matin,Pâtisseries,Maxi muffin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,31/03/2026,matin,Boissons chaudes,Latte macchiato bio,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,31/03/2026,midi,Menu midi,Poulet tikka,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,31/03/2026,midi,Menu midi,Pasta box,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,31/03/2026,midi,Menu midi,Carbonara,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,31/03/2026,midi,Menu midi,Poulet curry,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,31/03/2026,midi,Menu midi,Chèvre courgettes,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,31/03/2026,midi,Menu midi,Tomate lorraine,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,31/03/2026,midi,Menu midi,Poulet cajun,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,31/03/2026,midi,Menu midi,Bowl poulet teriyaki,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,31/03/2026,midi,Menu midi,Bowl veggie,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,31/03/2026,midi,Menu midi,Sandwiches,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,31/03/2026,midi,Menu midi,Complet jambon,C,Carné,Bas,Cuisine Traditionnelle,250
1040,31/03/2026,midi,Menu midi,Complet thon,C,Carné,Bas,Cuisine Traditionnelle,250
1040,31/03/2026,midi,Menu midi,Wrap poulet,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,31/03/2026,midi,Menu midi,Stick sauce,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,31/03/2026,midi,Menu midi,Petit pain,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,31/03/2026,midi,Menu midi,Entrée classique,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,31/03/2026,midi,Les desserts,Compote,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1040,31/03/2026,midi,Les desserts,Yaourt nature sucré bio,B,Végétarien,Bas,Cuisine Traditionnelle,80
1040,31/03/2026,midi,Les desserts,Yaourt aux fruits,A,Végétarien,Bas,Cuisine Traditionnelle,80
1040,31/03/2026,midi,Les desserts,Compote à boire pomme,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1040,31/03/2026,midi,Boissons chaudes,Latte macchiato bio,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,01/04/2026,matin,Viennoiseries,Croissant,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,01/04/2026,matin,Pâtisseries,Brownie,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,01/04/2026,matin,Pâtisseries,Maxi muffin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,01/04/2026,matin,Boissons chaudes,Latte macchiato bio,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,01/04/2026,midi,Menu midi,Poulet tikka,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,01/04/2026,midi,Menu midi,Pasta box,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,01/04/2026,midi,Menu midi,Carbonara,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,01/04/2026,midi,Menu midi,Poulet curry,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,01/04/2026,midi,Menu midi,Chèvre courgettes,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,01/04/2026,midi,Menu midi,Tomate lorraine,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,01/04/2026,midi,Menu midi,Poulet cajun,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,01/04/2026,midi,Menu midi,Bowl poulet teriyaki,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,01/04/2026,midi,Menu midi,Bowl veggie,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,01/04/2026,midi,Menu midi,Sandwiches,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,01/04/2026,midi,Menu midi,Complet jambon,C,Carné,Bas,Cuisine Traditionnelle,250
1040,01/04/2026,midi,Menu midi,Complet thon,C,Carné,Bas,Cuisine Traditionnelle,250
1040,01/04/2026,midi,Menu midi,Wrap poulet,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,01/04/2026,midi,Menu midi,Stick sauce,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,01/04/2026,midi,Menu midi,Petit pain,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,01/04/2026,midi,Menu midi,Entrée classique,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,01/04/2026,midi,Les desserts,Compote,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1040,01/04/2026,midi,Les desserts,Yaourt nature sucré bio,B,Végétarien,Bas,Cuisine Traditionnelle,80
1040,01/04/2026,midi,Les desserts,Yaourt aux fruits,A,Végétarien,Bas,Cuisine Traditionnelle,80
1040,01/04/2026,midi,Les desserts,Compote à boire pomme,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1040,01/04/2026,midi,Boissons chaudes,Latte macchiato bio,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,02/04/2026,matin,Viennoiseries,Croissant,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,02/04/2026,matin,Pâtisseries,Brownie,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,02/04/2026,matin,Pâtisseries,Maxi muffin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,02/04/2026,matin,Boissons chaudes,Latte macchiato bio,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,02/04/2026,midi,Menu midi,Poulet tikka,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,02/04/2026,midi,Menu midi,Pasta box,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,02/04/2026,midi,Menu midi,Carbonara,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,02/04/2026,midi,Menu midi,Poulet curry,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,02/04/2026,midi,Menu midi,Chèvre courgettes,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,02/04/2026,midi,Menu midi,Tomate lorraine,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,02/04/2026,midi,Menu midi,Poulet cajun,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,02/04/2026,midi,Menu midi,Bowl poulet teriyaki,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,02/04/2026,midi,Menu midi,Bowl veggie,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,02/04/2026,midi,Menu midi,Sandwiches,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,02/04/2026,midi,Menu midi,Complet jambon,C,Carné,Bas,Cuisine Traditionnelle,250
1040,02/04/2026,midi,Menu midi,Complet thon,C,Carné,Bas,Cuisine Traditionnelle,250
1040,02/04/2026,midi,Menu midi,Wrap poulet,B,Carné,Moyen,Cuisine Traditionnelle,450
1040,02/04/2026,midi,Menu midi,Stick sauce,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,02/04/2026,midi,Menu midi,Petit pain,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,02/04/2026,midi,Menu midi,Entrée classique,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1040,02/04/2026,midi,Les desserts,Compote,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
1040,02/04/2026,midi,Les desserts,Yaourt nature sucré bio,B,Végétarien,Bas,Cuisine Traditionnelle,80
